State,Date,TestsReported,SAA_t_1_scalar,SAA_t_1_vector,SAA_cumul_scalar,SAA_cumul_vector
Pennsylvania,2020-06-01,11735,7197.0,12323.0,7197.0,9048.0
Puerto Rico,2020-06-01,1159,7197.0,373.0,7197.0,495.0
Rhode Island,2020-06-01,2980,7197.0,2594.0,7197.0,3115.0
South Carolina,2020-06-01,3731,7197.0,4322.0,7197.0,3150.0
South Dakota,2020-06-01,2162,7197.0,2285.0,7197.0,625.0
Tennessee,2020-06-01,6315,7197.0,6439.0,7197.0,9186.0
Texas,2020-06-01,36375,7197.0,30134.0,7197.0,20130.0
Utah,2020-06-01,5241,7197.0,3966.0,7197.0,5014.0
Vermont,2020-06-01,744,7197.0,1059.0,7197.0,598.0
Virginia,2020-06-01,7594,7197.0,8849.0,7197.0,7289.0
Washington,2020-06-01,3893,7197.0,4826.0,7197.0,4372.0
West Virginia,2020-06-01,2655,7197.0,716.0,7197.0,1662.0
Wisconsin,2020-06-01,12980,7197.0,12449.0,7197.0,6219.0
Wyoming,2020-06-01,3307,7197.0,0.0,7197.0,601.0
Alabama,2020-06-02,8332,8461.0,4847.0,8461.0,5247.0
Alaska,2020-06-02,1905,8461.0,2059.0,8461.0,1013.0
Arizona,2020-06-02,12530,8461.0,7841.0,8461.0,4761.0
Arkansas,2020-06-02,5517,8461.0,2591.0,8461.0,2473.0
California,2020-06-02,53749,8461.0,56479.0,8461.0,36187.0
Colorado,2020-06-02,4715,8461.0,3962.0,8461.0,3127.0
Connecticut,2020-06-02,6536,8461.0,2454.0,8461.0,3781.0
Delaware,2020-06-02,1871,8461.0,1363.0,8461.0,1232.0
District of Columbia,2020-06-02,2384,8461.0,637.0,8461.0,886.0
Florida,2020-06-02,40411,8461.0,36095.0,8461.0,23571.0
Georgia,2020-06-02,6751,8461.0,2400.0,8461.0,8783.0
Hawaii,2020-06-02,1382,8461.0,688.0,8461.0,716.0
Idaho,2020-06-02,1219,8461.0,973.0,8461.0,950.0
Illinois,2020-06-02,19885,8461.0,16819.0,8461.0,14093.0
Indiana,2020-06-02,9549,8461.0,8631.0,8461.0,7084.0
Iowa,2020-06-02,6722,8461.0,4681.0,8461.0,3787.0
Kansas,2020-06-02,4196,8461.0,3432.0,8461.0,2621.0
Kentucky,2020-06-02,3570,8461.0,4792.0,8461.0,3024.0
Louisiana,2020-06-02,12405,8461.0,10047.0,8461.0,7051.0
Maine,2020-06-02,1771,8461.0,1389.0,8461.0,788.0
Maryland,2020-06-02,12370,8461.0,9644.0,8461.0,6793.0
Massachusetts,2020-06-02,11491,8461.0,10044.0,8461.0,11247.0
Michigan,2020-06-02,15673,8461.0,12090.0,8461.0,10469.0
Minnesota,2020-06-02,13767,8461.0,6485.0,8461.0,4828.0
Mississippi,2020-06-02,4143,8461.0,3719.0,8461.0,2599.0
Missouri,2020-06-02,646,8461.0,432.0,8461.0,3771.0
Montana,2020-06-02,1893,8461.0,1061.0,8461.0,907.0
Nebraska,2020-06-02,4723,8461.0,4400.0,8461.0,3036.0
Nevada,2020-06-02,4291,8461.0,5903.0,8461.0,2678.0
New Hampshire,2020-06-02,2782,8461.0,1514.0,8461.0,1404.0
New Jersey,2020-06-02,21828,8461.0,19430.0,8461.0,8337.0
New Mexico,2020-06-02,5429,8461.0,4722.0,8461.0,3602.0
New York,2020-06-02,67166,8461.0,59164.0,8461.0,35944.0
North Carolina,2020-06-02,6957,8461.0,9103.0,8461.0,5854.0
North Dakota,2020-06-02,3409,8461.0,2354.0,8461.0,1775.0
Ohio,2020-06-02,12757,8461.0,10421.0,8461.0,7521.0
Oklahoma,2020-06-02,4264,8461.0,3312.0,8461.0,2836.0
Oregon,2020-06-02,4676,8461.0,3098.0,8461.0,2943.0
Pennsylvania,2020-06-02,14401,8461.0,11735.0,8461.0,9100.0
Puerto Rico,2020-06-02,764,8461.0,1159.0,8461.0,508.0
Rhode Island,2020-06-02,3332,8461.0,2980.0,8461.0,3113.0
South Carolina,2020-06-02,5447,8461.0,3731.0,8461.0,3162.0
South Dakota,2020-06-02,3640,8461.0,2162.0,8461.0,656.0
Tennessee,2020-06-02,9008,8461.0,6315.0,8461.0,9130.0
Texas,2020-06-02,47543,8461.0,36375.0,8461.0,20449.0
Utah,2020-06-02,4315,8461.0,5241.0,8461.0,5018.0
Vermont,2020-06-02,1632,8461.0,744.0,8461.0,601.0
Virginia,2020-06-02,5038,8461.0,7594.0,8461.0,7295.0
Washington,2020-06-02,5333,8461.0,3893.0,8461.0,4363.0
West Virginia,2020-06-02,3330,8461.0,2655.0,8461.0,1682.0
Wisconsin,2020-06-02,12194,8461.0,12980.0,8461.0,6351.0
Wyoming,2020-06-02,453,8461.0,3307.0,8461.0,654.0
Alabama,2020-06-03,9435,10002.0,8332.0,10002.0,5306.0
Alaska,2020-06-03,1884,10002.0,1905.0,10002.0,1030.0
Arizona,2020-06-03,10545,10002.0,12530.0,10002.0,4911.0
Arkansas,2020-06-03,3886,10002.0,5517.0,10002.0,2532.0
California,2020-06-03,62686,10002.0,53749.0,10002.0,36524.0
Colorado,2020-06-03,6465,10002.0,4715.0,10002.0,3157.0
Connecticut,2020-06-03,7772,10002.0,6536.0,10002.0,3834.0
Delaware,2020-06-03,1900,10002.0,1871.0,10002.0,1244.0
District of Columbia,2020-06-03,1350,10002.0,2384.0,10002.0,915.0
Florida,2020-06-03,39544,10002.0,40411.0,10002.0,23895.0
Georgia,2020-06-03,11658,10002.0,6751.0,10002.0,8744.0
Hawaii,2020-06-03,1811,10002.0,1382.0,10002.0,729.0
Idaho,2020-06-03,1161,10002.0,1219.0,10002.0,955.0
Illinois,2020-06-03,18629,10002.0,19885.0,10002.0,14205.0
Indiana,2020-06-03,11285,10002.0,9549.0,10002.0,7131.0
Iowa,2020-06-03,7598,10002.0,6722.0,10002.0,3843.0
Kansas,2020-06-03,3875,10002.0,4196.0,10002.0,2652.0
Kentucky,2020-06-03,4670,10002.0,3570.0,10002.0,3035.0
Louisiana,2020-06-03,12119,10002.0,12405.0,10002.0,7154.0
Maine,2020-06-03,1514,10002.0,1771.0,10002.0,807.0
Maryland,2020-06-03,14410,10002.0,12370.0,10002.0,6900.0
Massachusetts,2020-06-03,13155,10002.0,11491.0,10002.0,11252.0
Michigan,2020-06-03,19501,10002.0,15673.0,10002.0,10569.0
Minnesota,2020-06-03,21962,10002.0,13767.0,10002.0,5000.0
Mississippi,2020-06-03,3606,10002.0,4143.0,10002.0,2629.0
Missouri,2020-06-03,789,10002.0,646.0,10002.0,3711.0
Montana,2020-06-03,2422,10002.0,1893.0,10002.0,926.0
Nebraska,2020-06-03,4585,10002.0,4723.0,10002.0,3069.0
Nevada,2020-06-03,5622,10002.0,4291.0,10002.0,2709.0
New Hampshire,2020-06-03,3945,10002.0,2782.0,10002.0,1430.0
New Jersey,2020-06-03,21513,10002.0,21828.0,10002.0,8597.0
New Mexico,2020-06-03,5447,10002.0,5429.0,10002.0,3637.0
New York,2020-06-03,65178,10002.0,67166.0,10002.0,36544.0
North Carolina,2020-06-03,15605,10002.0,6957.0,10002.0,5876.0
North Dakota,2020-06-03,3814,10002.0,3409.0,10002.0,1806.0
Ohio,2020-06-03,12402,10002.0,12757.0,10002.0,7622.0
Oklahoma,2020-06-03,5156,10002.0,4264.0,10002.0,2864.0
Oregon,2020-06-03,5082,10002.0,4676.0,10002.0,2976.0
Pennsylvania,2020-06-03,16465,10002.0,14401.0,10002.0,9202.0
Puerto Rico,2020-06-03,2219,10002.0,764.0,10002.0,513.0
Rhode Island,2020-06-03,4012,10002.0,3332.0,10002.0,3117.0
South Carolina,2020-06-03,9071,10002.0,5447.0,10002.0,3205.0
South Dakota,2020-06-03,3937,10002.0,3640.0,10002.0,713.0
Tennessee,2020-06-03,11386,10002.0,9008.0,10002.0,9128.0
Texas,2020-06-03,46090,10002.0,47543.0,10002.0,20970.0
Utah,2020-06-03,5545,10002.0,4315.0,10002.0,5005.0
Vermont,2020-06-03,1270,10002.0,1632.0,10002.0,621.0
Virginia,2020-06-03,12895,10002.0,5038.0,10002.0,7252.0
Washington,2020-06-03,6891,10002.0,5333.0,10002.0,4382.0
West Virginia,2020-06-03,3007,10002.0,3330.0,10002.0,1713.0
Wisconsin,2020-06-03,14312,10002.0,12194.0,10002.0,6464.0
Wyoming,2020-06-03,671,10002.0,453.0,10002.0,650.0
Alabama,2020-06-04,8859,11188.0,9435.0,11188.0,5384.0
Alaska,2020-06-04,2176,11188.0,1884.0,11188.0,1046.0
Arizona,2020-06-04,10198,11188.0,10545.0,11188.0,5017.0
Arkansas,2020-06-04,4323,11188.0,3886.0,11188.0,2557.0
California,2020-06-04,68831,11188.0,62686.0,11188.0,37018.0
Colorado,2020-06-04,7379,11188.0,6465.0,11188.0,3220.0
Connecticut,2020-06-04,7142,11188.0,7772.0,11188.0,3908.0
Delaware,2020-06-04,980,11188.0,1900.0,11188.0,1256.0
District of Columbia,2020-06-04,1117,11188.0,1350.0,11188.0,923.0
Florida,2020-06-04,36720,11188.0,39544.0,11188.0,24190.0
Georgia,2020-06-04,12959,11188.0,11658.0,11188.0,8799.0
Hawaii,2020-06-04,1106,11188.0,1811.0,11188.0,749.0
Idaho,2020-06-04,1244,11188.0,1161.0,11188.0,959.0
Illinois,2020-06-04,18816,11188.0,18629.0,11188.0,14288.0
Indiana,2020-06-04,11342,11188.0,11285.0,11188.0,7210.0
Iowa,2020-06-04,8115,11188.0,7598.0,11188.0,3914.0
Kansas,2020-06-04,3516,11188.0,3875.0,11188.0,2675.0
Kentucky,2020-06-04,5867,11188.0,4670.0,11188.0,3066.0
Louisiana,2020-06-04,13107,11188.0,12119.0,11188.0,7248.0
Maine,2020-06-04,1507,11188.0,1514.0,11188.0,820.0
Maryland,2020-06-04,17626,11188.0,14410.0,11188.0,7042.0
Massachusetts,2020-06-04,12051,11188.0,13155.0,11188.0,11288.0
Michigan,2020-06-04,21119,11188.0,19501.0,11188.0,10737.0
Minnesota,2020-06-04,17054,11188.0,21962.0,11188.0,5320.0
Mississippi,2020-06-04,4926,11188.0,3606.0,11188.0,2647.0
Missouri,2020-06-04,500,11188.0,789.0,11188.0,3656.0
Montana,2020-06-04,2970,11188.0,2422.0,11188.0,954.0
Nebraska,2020-06-04,3789,11188.0,4585.0,11188.0,3097.0
Nevada,2020-06-04,5217,11188.0,5622.0,11188.0,2764.0
New Hampshire,2020-06-04,2876,11188.0,3945.0,11188.0,1478.0
New Jersey,2020-06-04,24310,11188.0,21513.0,11188.0,8841.0
New Mexico,2020-06-04,7465,11188.0,5447.0,11188.0,3671.0
New York,2020-06-04,73851,11188.0,65178.0,11188.0,37084.0
North Carolina,2020-06-04,13625,11188.0,15605.0,11188.0,6059.0
North Dakota,2020-06-04,2994,11188.0,3814.0,11188.0,1844.0
Ohio,2020-06-04,13223,11188.0,12402.0,11188.0,7712.0
Oklahoma,2020-06-04,6250,11188.0,5156.0,11188.0,2907.0
Oregon,2020-06-04,4235,11188.0,5082.0,11188.0,3016.0
Pennsylvania,2020-06-04,15852,11188.0,16465.0,11188.0,9339.0
Puerto Rico,2020-06-04,2971,11188.0,2219.0,11188.0,545.0
Rhode Island,2020-06-04,4474,11188.0,4012.0,11188.0,3134.0
South Carolina,2020-06-04,6769,11188.0,9071.0,11188.0,3316.0
South Dakota,2020-06-04,1424,11188.0,3937.0,11188.0,774.0
Tennessee,2020-06-04,13507,11188.0,11386.0,11188.0,9170.0
Texas,2020-06-04,68543,11188.0,46090.0,11188.0,21444.0
Utah,2020-06-04,4958,11188.0,5545.0,11188.0,5015.0
Vermont,2020-06-04,1359,11188.0,1270.0,11188.0,633.0
Virginia,2020-06-04,13943,11188.0,12895.0,11188.0,7358.0
Washington,2020-06-04,6643,11188.0,6891.0,11188.0,4429.0
West Virginia,2020-06-04,2484,11188.0,3007.0,11188.0,1738.0
Wisconsin,2020-06-04,14249,11188.0,14312.0,11188.0,6612.0
Wyoming,2020-06-04,668,11188.0,671.0,11188.0,651.0
Alabama,2020-06-05,9032,11870.0,8859.0,11870.0,5448.0
Alaska,2020-06-05,1776,11870.0,2176.0,11870.0,1067.0
Arizona,2020-06-05,9500,11870.0,10198.0,11870.0,5113.0
Arkansas,2020-06-05,4529,11870.0,4323.0,11870.0,2590.0
California,2020-06-05,67194,11870.0,68831.0,11870.0,37607.0
Colorado,2020-06-05,5639,11870.0,7379.0,11870.0,3297.0
Connecticut,2020-06-05,6719,11870.0,7142.0,11870.0,3968.0
Delaware,2020-06-05,1115,11870.0,980.0,11870.0,1251.0
District of Columbia,2020-06-05,1190,11870.0,1117.0,11870.0,927.0
Florida,2020-06-05,41803,11870.0,36720.0,11870.0,24422.0
Georgia,2020-06-05,14618,11870.0,12959.0,11870.0,8876.0
Hawaii,2020-06-05,1011,11870.0,1106.0,11870.0,756.0
Idaho,2020-06-05,1004,11870.0,1244.0,11870.0,964.0
Illinois,2020-06-05,22707,11870.0,18816.0,11870.0,14372.0
Indiana,2020-06-05,11405,11870.0,11342.0,11870.0,7286.0
Iowa,2020-06-05,6044,11870.0,8115.0,11870.0,3992.0
Kansas,2020-06-05,3815,11870.0,3516.0,11870.0,2690.0
Kentucky,2020-06-05,5955,11870.0,5867.0,11870.0,3117.0
Louisiana,2020-06-05,12920,11870.0,13107.0,11870.0,7356.0
Maine,2020-06-05,1512,11870.0,1507.0,11870.0,833.0
Maryland,2020-06-05,14878,11870.0,17626.0,11870.0,7238.0
Massachusetts,2020-06-05,14468,11870.0,12051.0,11870.0,11302.0
Michigan,2020-06-05,28046,11870.0,21119.0,11870.0,10930.0
Minnesota,2020-06-05,16562,11870.0,17054.0,11870.0,5537.0
Mississippi,2020-06-05,5913,11870.0,4926.0,11870.0,2690.0
Missouri,2020-06-05,541,11870.0,500.0,11870.0,3597.0
Montana,2020-06-05,1549,11870.0,2970.0,11870.0,992.0
Nebraska,2020-06-05,3832,11870.0,3789.0,11870.0,3110.0
Nevada,2020-06-05,5815,11870.0,5217.0,11870.0,2810.0
New Hampshire,2020-06-05,2743,11870.0,2876.0,11870.0,1503.0
New Jersey,2020-06-05,21575,11870.0,24310.0,11870.0,9127.0
New Mexico,2020-06-05,7357,11870.0,7465.0,11870.0,3742.0
New York,2020-06-05,68282,11870.0,73851.0,11870.0,37765.0
North Carolina,2020-06-05,10806,11870.0,13625.0,11870.0,6199.0
North Dakota,2020-06-05,3345,11870.0,2994.0,11870.0,1866.0
Ohio,2020-06-05,11062,11870.0,13223.0,11870.0,7814.0
Oklahoma,2020-06-05,5089,11870.0,6250.0,11870.0,2969.0
Oregon,2020-06-05,4149,11870.0,4235.0,11870.0,3038.0
Pennsylvania,2020-06-05,15423,11870.0,15852.0,11870.0,9460.0
Puerto Rico,2020-06-05,2605,11870.0,2971.0,11870.0,590.0
Rhode Island,2020-06-05,4199,11870.0,4474.0,11870.0,3159.0
South Carolina,2020-06-05,5142,11870.0,6769.0,11870.0,3380.0
South Dakota,2020-06-05,2877,11870.0,1424.0,11870.0,786.0
Tennessee,2020-06-05,12175,11870.0,13507.0,11870.0,9250.0
Texas,2020-06-05,35237,11870.0,68543.0,11870.0,22316.0
Utah,2020-06-05,6252,11870.0,4958.0,11870.0,5014.0
Vermont,2020-06-05,1790,11870.0,1359.0,11870.0,646.0
Virginia,2020-06-05,11517,11870.0,13943.0,11870.0,7480.0
Washington,2020-06-05,6184,11870.0,6643.0,11870.0,4470.0
West Virginia,2020-06-05,1650,11870.0,2484.0,11870.0,1752.0
Wisconsin,2020-06-05,12932,11870.0,14249.0,11870.0,6753.0
Wyoming,2020-06-05,931,11870.0,668.0,11870.0,651.0
Alabama,2020-06-06,7667,11046.0,9032.0,11046.0,5514.0
Alaska,2020-06-06,875,11046.0,1776.0,11046.0,1080.0
Arizona,2020-06-06,9461,11046.0,9500.0,11046.0,5193.0
Arkansas,2020-06-06,4877,11046.0,4529.0,11046.0,2625.0
California,2020-06-06,63998,11046.0,67194.0,11046.0,38145.0
Colorado,2020-06-06,4879,11046.0,5639.0,11046.0,3339.0
Connecticut,2020-06-06,7447,11046.0,6719.0,11046.0,4018.0
Delaware,2020-06-06,887,11046.0,1115.0,11046.0,1249.0
District of Columbia,2020-06-06,1195,11046.0,1190.0,11046.0,932.0
Florida,2020-06-06,20087,11046.0,41803.0,11046.0,24738.0
Georgia,2020-06-06,8225,11046.0,14618.0,11046.0,8980.0
Hawaii,2020-06-06,1046,11046.0,1011.0,11046.0,760.0
Idaho,2020-06-06,999,11046.0,1004.0,11046.0,965.0
Illinois,2020-06-06,15923,11046.0,22707.0,11046.0,14523.0
Indiana,2020-06-06,6739,11046.0,11405.0,11046.0,7361.0
Iowa,2020-06-06,3291,11046.0,6044.0,11046.0,4029.0
Kansas,2020-06-06,2991,11046.0,3815.0,11046.0,2711.0
Kentucky,2020-06-06,3129,11046.0,5955.0,11046.0,3169.0
Louisiana,2020-06-06,7035,11046.0,12920.0,11046.0,7457.0
Maine,2020-06-06,1058,11046.0,1512.0,11046.0,845.0
Maryland,2020-06-06,12874,11046.0,14878.0,11046.0,7377.0
Massachusetts,2020-06-06,9590,11046.0,14468.0,11046.0,11359.0
Michigan,2020-06-06,20225,11046.0,28046.0,11046.0,11241.0
Minnesota,2020-06-06,18305,11046.0,16562.0,11046.0,5738.0
Mississippi,2020-06-06,4992,11046.0,5913.0,11046.0,2748.0
Missouri,2020-06-06,178,11046.0,541.0,11046.0,3542.0
Montana,2020-06-06,1051,11046.0,1549.0,11046.0,1002.0
Nebraska,2020-06-06,3602,11046.0,3832.0,11046.0,3123.0
Nevada,2020-06-06,4524,11046.0,5815.0,11046.0,2864.0
New Hampshire,2020-06-06,2160,11046.0,2743.0,11046.0,1526.0
New Jersey,2020-06-06,13773,11046.0,21575.0,11046.0,9353.0
New Mexico,2020-06-06,5788,11046.0,7357.0,11046.0,3807.0
New York,2020-06-06,59898,11046.0,68282.0,11046.0,38320.0
North Carolina,2020-06-06,12916,11046.0,10806.0,11046.0,6283.0
North Dakota,2020-06-06,2460,11046.0,3345.0,11046.0,1893.0
Ohio,2020-06-06,11090,11046.0,11062.0,11046.0,7873.0
Oklahoma,2020-06-06,4540,11046.0,5089.0,11046.0,3007.0
Oregon,2020-06-06,5004,11046.0,4149.0,11046.0,3059.0
Pennsylvania,2020-06-06,12276,11046.0,15423.0,11046.0,9568.0
Puerto Rico,2020-06-06,749,11046.0,2605.0,11046.0,626.0
Rhode Island,2020-06-06,2897,11046.0,4199.0,11046.0,3178.0
South Carolina,2020-06-06,5526,11046.0,5142.0,11046.0,3412.0
South Dakota,2020-06-06,1764,11046.0,2877.0,11046.0,824.0
Tennessee,2020-06-06,11832,11046.0,12175.0,11046.0,9304.0
Texas,2020-06-06,26032,11046.0,35237.0,11046.0,22551.0
Utah,2020-06-06,5215,11046.0,6252.0,11046.0,5037.0
Vermont,2020-06-06,2449,11046.0,1790.0,11046.0,667.0
Virginia,2020-06-06,10638,11046.0,11517.0,11046.0,7554.0
Washington,2020-06-06,4747,11046.0,6184.0,11046.0,4501.0
West Virginia,2020-06-06,2357,11046.0,1650.0,11046.0,1750.0
Wisconsin,2020-06-06,10848,11046.0,12932.0,11046.0,6866.0
Wyoming,2020-06-06,66,11046.0,931.0,11046.0,656.0
Alabama,2020-06-07,5421,8888.0,7667.0,8888.0,5552.0
Alaska,2020-06-07,653,8888.0,875.0,8888.0,1076.0
Arizona,2020-06-07,7502,8888.0,9461.0,8888.0,5269.0
Arkansas,2020-06-07,4155,8888.0,4877.0,8888.0,2665.0
California,2020-06-07,55701,8888.0,63998.0,8888.0,38607.0
Colorado,2020-06-07,5447,8888.0,4879.0,8888.0,3367.0
Connecticut,2020-06-07,5266,8888.0,7447.0,8888.0,4079.0
Delaware,2020-06-07,2097,8888.0,887.0,8888.0,1242.0
District of Columbia,2020-06-07,1906,8888.0,1195.0,8888.0,937.0
Florida,2020-06-07,16838,8888.0,20087.0,8888.0,24655.0
Georgia,2020-06-07,4014,8888.0,8225.0,8888.0,8967.0
Hawaii,2020-06-07,620,8888.0,1046.0,8888.0,766.0
Idaho,2020-06-07,804,8888.0,999.0,8888.0,965.0
Illinois,2020-06-07,11941,8888.0,15923.0,8888.0,14548.0
Indiana,2020-06-07,5532,8888.0,6739.0,8888.0,7350.0
Iowa,2020-06-07,6807,8888.0,3291.0,8888.0,4016.0
Kansas,2020-06-07,2413,8888.0,2991.0,8888.0,2716.0
Kentucky,2020-06-07,2599,8888.0,3129.0,8888.0,3168.0
Louisiana,2020-06-07,4184,8888.0,7035.0,8888.0,7450.0
Maine,2020-06-07,986,8888.0,1058.0,8888.0,849.0
Maryland,2020-06-07,8999,8888.0,12874.0,8888.0,7475.0
Massachusetts,2020-06-07,6949,8888.0,9590.0,8888.0,11328.0
Michigan,2020-06-07,17541,8888.0,20225.0,8888.0,11401.0
Minnesota,2020-06-07,16185,8888.0,18305.0,8888.0,5962.0
Mississippi,2020-06-07,2533,8888.0,4992.0,8888.0,2788.0
Missouri,2020-06-07,119,8888.0,178.0,8888.0,3482.0
Montana,2020-06-07,1209,8888.0,1051.0,8888.0,1003.0
Nebraska,2020-06-07,2209,8888.0,3602.0,8888.0,3132.0
Nevada,2020-06-07,4808,8888.0,4524.0,8888.0,2894.0
New Hampshire,2020-06-07,2348,8888.0,2160.0,8888.0,1537.0
New Jersey,2020-06-07,9860,8888.0,13773.0,8888.0,9432.0
New Mexico,2020-06-07,5017,8888.0,5788.0,8888.0,3843.0
New York,2020-06-07,55881,8888.0,59898.0,8888.0,38705.0
North Carolina,2020-06-07,10686,8888.0,12916.0,8888.0,6401.0
North Dakota,2020-06-07,872,8888.0,2460.0,8888.0,1903.0
Ohio,2020-06-07,8444,8888.0,11090.0,8888.0,7931.0
Oklahoma,2020-06-07,3478,8888.0,4540.0,8888.0,3035.0
Oregon,2020-06-07,4774,8888.0,5004.0,8888.0,3093.0
Pennsylvania,2020-06-07,12883,8888.0,12276.0,8888.0,9617.0
Puerto Rico,2020-06-07,1235,8888.0,749.0,8888.0,629.0
Rhode Island,2020-06-07,1654,8888.0,2897.0,8888.0,3173.0
South Carolina,2020-06-07,6036,8888.0,5526.0,8888.0,3450.0
South Dakota,2020-06-07,1863,8888.0,1764.0,8888.0,841.0
Tennessee,2020-06-07,6911,8888.0,11832.0,8888.0,9349.0
Texas,2020-06-07,40681,8888.0,26032.0,8888.0,22613.0
Utah,2020-06-07,4259,8888.0,5215.0,8888.0,5040.0
Vermont,2020-06-07,816,8888.0,2449.0,8888.0,699.0
Virginia,2020-06-07,9389,8888.0,10638.0,8888.0,7609.0
Washington,2020-06-07,3752,8888.0,4747.0,8888.0,4506.0
West Virginia,2020-06-07,1149,8888.0,2357.0,8888.0,1761.0
Wisconsin,2020-06-07,9338,8888.0,10848.0,8888.0,6937.0
Wyoming,2020-06-07,38,8888.0,66.0,8888.0,646.0
Alabama,2020-06-08,7306,7823.0,5421.0,7823.0,5550.0
Alaska,2020-06-08,1584,7823.0,653.0,7823.0,1069.0
Arizona,2020-06-08,5624,7823.0,7502.0,7823.0,5308.0
Arkansas,2020-06-08,4421,7823.0,4155.0,7823.0,2691.0
California,2020-06-08,52657,7823.0,55701.0,7823.0,38907.0
Colorado,2020-06-08,6142,7823.0,5447.0,7823.0,3403.0
Connecticut,2020-06-08,5601,7823.0,5266.0,7823.0,4100.0
Delaware,2020-06-08,1604,7823.0,2097.0,7823.0,1257.0
District of Columbia,2020-06-08,897,7823.0,1906.0,7823.0,954.0
Florida,2020-06-08,43647,7823.0,16838.0,7823.0,24518.0
Georgia,2020-06-08,16497,7823.0,4014.0,7823.0,8880.0
Hawaii,2020-06-08,854,7823.0,620.0,7823.0,763.0
Idaho,2020-06-08,1393,7823.0,804.0,7823.0,962.0
Illinois,2020-06-08,21138,7823.0,11941.0,7823.0,14503.0
Indiana,2020-06-08,8071,7823.0,5532.0,7823.0,7318.0
Iowa,2020-06-08,6724,7823.0,6807.0,7823.0,4065.0
Kansas,2020-06-08,2898,7823.0,2413.0,7823.0,2710.0
Kentucky,2020-06-08,5768,7823.0,2599.0,7823.0,3158.0
Louisiana,2020-06-08,8889,7823.0,4184.0,7823.0,7393.0
Maine,2020-06-08,1423,7823.0,986.0,7823.0,852.0
Maryland,2020-06-08,10290,7823.0,8999.0,7823.0,7502.0
Massachusetts,2020-06-08,10053,7823.0,6949.0,7823.0,11251.0
Michigan,2020-06-08,12452,7823.0,17541.0,7823.0,11509.0
Minnesota,2020-06-08,8410,7823.0,16185.0,7823.0,6141.0
Mississippi,2020-06-08,2006,7823.0,2533.0,7823.0,2784.0
Missouri,2020-06-08,477,7823.0,119.0,7823.0,3423.0
Montana,2020-06-08,1345,7823.0,1209.0,7823.0,1006.0
Nebraska,2020-06-08,3191,7823.0,2209.0,7823.0,3116.0
Nevada,2020-06-08,4298,7823.0,4808.0,7823.0,2928.0
New Hampshire,2020-06-08,1954,7823.0,2348.0,7823.0,1552.0
New Jersey,2020-06-08,20200,7823.0,9860.0,7823.0,9440.0
New Mexico,2020-06-08,2195,7823.0,5017.0,7823.0,3863.0
New York,2020-06-08,52780,7823.0,55881.0,7823.0,39007.0
North Carolina,2020-06-08,9970,7823.0,10686.0,7823.0,6477.0
North Dakota,2020-06-08,2486,7823.0,872.0,7823.0,1885.0
Ohio,2020-06-08,9967,7823.0,8444.0,7823.0,7940.0
Oklahoma,2020-06-08,5041,7823.0,3478.0,7823.0,3043.0
Oregon,2020-06-08,3518,7823.0,4774.0,7823.0,3123.0
Pennsylvania,2020-06-08,12825,7823.0,12883.0,7823.0,9674.0
Puerto Rico,2020-06-08,3465,7823.0,1235.0,7823.0,639.0
Rhode Island,2020-06-08,1866,7823.0,1654.0,7823.0,3146.0
South Carolina,2020-06-08,4370,7823.0,6036.0,7823.0,3495.0
South Dakota,2020-06-08,1638,7823.0,1863.0,7823.0,859.0
Tennessee,2020-06-08,9062,7823.0,6911.0,7823.0,9306.0
Texas,2020-06-08,17845,7823.0,40681.0,7823.0,22930.0
Utah,2020-06-08,5686,7823.0,4259.0,7823.0,5026.0
Vermont,2020-06-08,1354,7823.0,816.0,7823.0,701.0
Virginia,2020-06-08,9499,7823.0,9389.0,7823.0,7640.0
Washington,2020-06-08,4228,7823.0,3752.0,7823.0,4492.0
West Virginia,2020-06-08,3938,7823.0,1149.0,7823.0,1750.0
Wisconsin,2020-06-08,8891,7823.0,9338.0,7823.0,6979.0
Wyoming,2020-06-08,585,7823.0,38.0,7823.0,635.0
Alabama,2020-06-09,8395,8635.0,7306.0,8635.0,5580.0
Alaska,2020-06-09,1605,8635.0,1584.0,8635.0,1077.0
Arizona,2020-06-09,11191,8635.0,5624.0,8635.0,5314.0
Arkansas,2020-06-09,3512,8635.0,4421.0,8635.0,2721.0
California,2020-06-09,63946,8635.0,52657.0,8635.0,39144.0
Colorado,2020-06-09,5414,8635.0,6142.0,8635.0,3451.0
Connecticut,2020-06-09,6680,8635.0,5601.0,8635.0,4126.0
Delaware,2020-06-09,1721,8635.0,1604.0,8635.0,1263.0
District of Columbia,2020-06-09,1535,8635.0,897.0,8635.0,953.0
Florida,2020-06-09,51695,8635.0,43647.0,8635.0,24847.0
Georgia,2020-06-09,15513,8635.0,16497.0,8635.0,9011.0
Hawaii,2020-06-09,1302,8635.0,854.0,8635.0,765.0
Idaho,2020-06-09,1713,8635.0,1393.0,8635.0,970.0
Illinois,2020-06-09,22281,8635.0,21138.0,8635.0,14617.0
Indiana,2020-06-09,8891,8635.0,8071.0,8635.0,7331.0
Iowa,2020-06-09,7307,8635.0,6724.0,8635.0,4111.0
Kansas,2020-06-09,5451,8635.0,2898.0,8635.0,2714.0
Kentucky,2020-06-09,6406,8635.0,5768.0,8635.0,3203.0
