State,Date,TestsReported,Shift_Date,SAA_t_1_scalar,SAA_t_1_vector
District of Columbia,2020-08-03,2542,2020-08-04,11942.0,2274.0
Arkansas,2020-08-03,7215,2020-08-04,11942.0,5974.0
Alabama,2020-08-03,10203,2020-08-04,11942.0,7064.0
Maine,2020-08-04,3300,2020-08-05,14938.0,2285.0
New Jersey,2020-08-04,25346,2020-08-05,14938.0,23157.0
New Hampshire,2020-08-04,2437,2020-08-05,14938.0,2813.0
Idaho,2020-08-04,4129,2020-08-05,14938.0,4792.0
Minnesota,2020-08-04,19232,2020-08-05,14938.0,12240.0
Florida,2020-08-04,84570,2020-08-05,14938.0,72518.0
Utah,2020-08-04,8593,2020-08-05,14938.0,8090.0
Alaska,2020-08-04,5629,2020-08-05,14938.0,5170.0
California,2020-08-04,116430,2020-08-05,14938.0,115146.0
District of Columbia,2020-08-04,3301,2020-08-05,14938.0,2542.0
Oregon,2020-08-04,7683,2020-08-05,14938.0,7284.0
Kansas,2020-08-04,7286,2020-08-05,14938.0,5754.0
Louisiana,2020-08-04,22113,2020-08-05,14938.0,19242.0
Indiana,2020-08-04,14793,2020-08-05,14938.0,16185.0
Washington,2020-08-04,10332,2020-08-05,14938.0,9265.0
Puerto Rico,2020-08-04,3126,2020-08-05,14938.0,1683.0
South Carolina,2020-08-04,10453,2020-08-05,14938.0,8830.0
Virginia,2020-08-04,11423,2020-08-05,14938.0,15001.0
Maryland,2020-08-04,18693,2020-08-05,14938.0,18003.0
Rhode Island,2020-08-04,3156,2020-08-05,14938.0,4891.0
South Dakota,2020-08-04,1440,2020-08-05,14938.0,1082.0
Iowa,2020-08-04,10253,2020-08-05,14938.0,5022.0
West Virginia,2020-08-04,5502,2020-08-05,14938.0,3506.0
Kentucky,2020-08-04,9745,2020-08-05,14938.0,6937.0
Colorado,2020-08-04,10965,2020-08-05,14938.0,8825.0
Oklahoma,2020-08-04,6314,2020-08-05,14938.0,9634.0
North Carolina,2020-08-04,23459,2020-08-05,14938.0,14113.0
Montana,2020-08-04,2068,2020-08-05,14938.0,850.0
Tennessee,2020-08-04,18115,2020-08-05,14938.0,11097.0
Nebraska,2020-08-04,4023,2020-08-05,14938.0,3898.0
Illinois,2020-08-04,37315,2020-08-05,14938.0,35233.0
New York,2020-08-04,74775,2020-08-05,14938.0,58103.0
Connecticut,2020-08-04,3914,2020-08-05,14938.0,3418.0
Wyoming,2020-08-04,701,2020-08-05,14938.0,452.0
Pennsylvania,2020-08-04,24147,2020-08-05,14938.0,20305.0
Massachusetts,2020-08-04,24634,2020-08-05,14938.0,20014.0
Arkansas,2020-08-04,6603,2020-08-05,14938.0,7215.0
New Mexico,2020-08-04,5275,2020-08-05,14938.0,6019.0
Michigan,2020-08-04,39637,2020-08-05,14938.0,31186.0
Georgia,2020-08-04,27684,2020-08-05,14938.0,24546.0
North Dakota,2020-08-04,5817,2020-08-05,14938.0,4162.0
Ohio,2020-08-04,23545,2020-08-05,14938.0,19271.0
Texas,2020-08-04,50044,2020-08-05,14938.0,62553.0
Nevada,2020-08-04,3152,2020-08-05,14938.0,5760.0
Arizona,2020-08-04,14249,2020-08-05,14938.0,16083.0
Missouri,2020-08-04,16053,2020-08-05,14938.0,11443.0
Wisconsin,2020-08-04,22574,2020-08-05,14938.0,15911.0
Hawaii,2020-08-04,2991,2020-08-05,14938.0,2184.0
Alabama,2020-08-04,16091,2020-08-05,14938.0,10203.0
Delaware,2020-08-04,2889,2020-08-05,14938.0,1590.0
Mississippi,2020-08-04,1030,2020-08-05,14938.0,222.0
Vermont,2020-08-04,2117,2020-08-05,14938.0,1054.0
Alabama,2020-08-05,17864,2020-08-06,16907.0,16091.0
Hawaii,2020-08-05,1363,2020-08-06,16907.0,2991.0
Missouri,2020-08-05,20535,2020-08-06,16907.0,16053.0
Oklahoma,2020-08-05,6380,2020-08-06,16907.0,6314.0
Illinois,2020-08-05,41702,2020-08-06,16907.0,37315.0
Wisconsin,2020-08-05,25611,2020-08-06,16907.0,22574.0
Iowa,2020-08-05,10876,2020-08-06,16907.0,10253.0
Wyoming,2020-08-05,565,2020-08-06,16907.0,701.0
Kansas,2020-08-05,6982,2020-08-06,16907.0,7286.0
Alaska,2020-08-05,4953,2020-08-06,16907.0,5629.0
New Mexico,2020-08-05,6196,2020-08-06,16907.0,5275.0
Montana,2020-08-05,2312,2020-08-06,16907.0,2068.0
Ohio,2020-08-05,24396,2020-08-06,16907.0,23545.0
New York,2020-08-05,74324,2020-08-06,16907.0,74775.0
District of Columbia,2020-08-05,3534,2020-08-06,16907.0,3301.0
North Dakota,2020-08-05,5543,2020-08-06,16907.0,5817.0
Massachusetts,2020-08-05,22899,2020-08-06,16907.0,24634.0
California,2020-08-05,120024,2020-08-06,16907.0,116430.0
Nebraska,2020-08-05,6151,2020-08-06,16907.0,4023.0
Virginia,2020-08-05,19241,2020-08-06,16907.0,11423.0
Utah,2020-08-05,9202,2020-08-06,16907.0,8593.0
Maryland,2020-08-05,24616,2020-08-06,16907.0,18693.0
South Carolina,2020-08-05,12361,2020-08-06,16907.0,10453.0
Pennsylvania,2020-08-05,28873,2020-08-06,16907.0,24147.0
Oregon,2020-08-05,7759,2020-08-06,16907.0,7683.0
Louisiana,2020-08-05,24263,2020-08-06,16907.0,22113.0
Arizona,2020-08-05,13100,2020-08-06,16907.0,14249.0
New Jersey,2020-08-05,31504,2020-08-06,16907.0,25346.0
Washington,2020-08-05,15790,2020-08-06,16907.0,10332.0
Connecticut,2020-08-05,2422,2020-08-06,16907.0,3914.0
Vermont,2020-08-05,1676,2020-08-06,16907.0,2117.0
Michigan,2020-08-05,37022,2020-08-06,16907.0,39637.0
Kentucky,2020-08-05,10987,2020-08-06,16907.0,9745.0
Rhode Island,2020-08-05,5862,2020-08-06,16907.0,3156.0
Nevada,2020-08-05,15659,2020-08-06,16907.0,3152.0
Indiana,2020-08-05,22410,2020-08-06,16907.0,14793.0
Mississippi,2020-08-05,2480,2020-08-06,16907.0,1030.0
Florida,2020-08-05,92872,2020-08-06,16907.0,84570.0
Georgia,2020-08-05,29995,2020-08-06,16907.0,27684.0
Texas,2020-08-05,44073,2020-08-06,16907.0,50044.0
Delaware,2020-08-05,3905,2020-08-06,16907.0,2889.0
South Dakota,2020-08-05,1209,2020-08-06,16907.0,1440.0
Idaho,2020-08-05,6446,2020-08-06,16907.0,4129.0
Colorado,2020-08-05,9854,2020-08-06,16907.0,10965.0
North Carolina,2020-08-05,26279,2020-08-06,16907.0,23459.0
West Virginia,2020-08-05,7343,2020-08-06,16907.0,5502.0
Minnesota,2020-08-05,18541,2020-08-06,16907.0,19232.0
Maine,2020-08-05,2686,2020-08-06,16907.0,3300.0
New Hampshire,2020-08-05,2521,2020-08-06,16907.0,2437.0
Arkansas,2020-08-05,7723,2020-08-06,16907.0,6603.0
Puerto Rico,2020-08-05,1710,2020-08-06,16907.0,3126.0
Tennessee,2020-08-05,28179,2020-08-06,16907.0,18115.0
Texas,2020-08-06,43290,2020-08-07,18669.0,44073.0
Ohio,2020-08-06,24368,2020-08-07,18669.0,24396.0
Nevada,2020-08-06,12249,2020-08-07,18669.0,15659.0
Kentucky,2020-08-06,11678,2020-08-07,18669.0,10987.0
Connecticut,2020-08-06,2451,2020-08-07,18669.0,2422.0
South Dakota,2020-08-06,1186,2020-08-07,18669.0,1209.0
New York,2020-08-06,79685,2020-08-07,18669.0,74324.0
Missouri,2020-08-06,19824,2020-08-07,18669.0,20535.0
Michigan,2020-08-06,35221,2020-08-07,18669.0,37022.0
Massachusetts,2020-08-06,23492,2020-08-07,18669.0,22899.0
Florida,2020-08-06,97639,2020-08-07,18669.0,92872.0
Rhode Island,2020-08-06,4950,2020-08-07,18669.0,5862.0
Oklahoma,2020-08-06,5514,2020-08-07,18669.0,6380.0
Alabama,2020-08-06,18979,2020-08-07,18669.0,17864.0
New Jersey,2020-08-06,29076,2020-08-07,18669.0,31504.0
Maine,2020-08-06,2503,2020-08-07,18669.0,2686.0
Kansas,2020-08-06,6968,2020-08-07,18669.0,6982.0
Alaska,2020-08-06,5891,2020-08-07,18669.0,4953.0
Delaware,2020-08-06,2379,2020-08-07,18669.0,3905.0
Wyoming,2020-08-06,905,2020-08-07,18669.0,565.0
Pennsylvania,2020-08-06,30657,2020-08-07,18669.0,28873.0
South Carolina,2020-08-06,12283,2020-08-07,18669.0,12361.0
Tennessee,2020-08-06,29993,2020-08-07,18669.0,28179.0
Arkansas,2020-08-06,8261,2020-08-07,18669.0,7723.0
Washington,2020-08-06,11660,2020-08-07,18669.0,15790.0
Mississippi,2020-08-06,2688,2020-08-07,18669.0,2480.0
Illinois,2020-08-06,38982,2020-08-07,18669.0,41702.0
Idaho,2020-08-06,5337,2020-08-07,18669.0,6446.0
Arizona,2020-08-06,12620,2020-08-07,18669.0,13100.0
Vermont,2020-08-06,1835,2020-08-07,18669.0,1676.0
Puerto Rico,2020-08-06,1807,2020-08-07,18669.0,1710.0
Oregon,2020-08-06,7563,2020-08-07,18669.0,7759.0
Wisconsin,2020-08-06,24385,2020-08-07,18669.0,25611.0
Utah,2020-08-06,9691,2020-08-07,18669.0,9202.0
Hawaii,2020-08-06,5537,2020-08-07,18669.0,1363.0
Indiana,2020-08-06,22984,2020-08-07,18669.0,22410.0
Louisiana,2020-08-06,25006,2020-08-07,18669.0,24263.0
Nebraska,2020-08-06,6448,2020-08-07,18669.0,6151.0
New Mexico,2020-08-06,6630,2020-08-07,18669.0,6196.0
District of Columbia,2020-08-06,3089,2020-08-07,18669.0,3534.0
California,2020-08-06,136207,2020-08-07,18669.0,120024.0
Colorado,2020-08-06,12243,2020-08-07,18669.0,9854.0
Montana,2020-08-06,2602,2020-08-07,18669.0,2312.0
North Carolina,2020-08-06,23703,2020-08-07,18669.0,26279.0
Georgia,2020-08-06,28099,2020-08-07,18669.0,29995.0
West Virginia,2020-08-06,6183,2020-08-07,18669.0,7343.0
Minnesota,2020-08-06,20936,2020-08-07,18669.0,18541.0
North Dakota,2020-08-06,5740,2020-08-07,18669.0,5543.0
New Hampshire,2020-08-06,3018,2020-08-07,18669.0,2521.0
Virginia,2020-08-06,18719,2020-08-07,18669.0,19241.0
Iowa,2020-08-06,9106,2020-08-07,18669.0,10876.0
Maryland,2020-08-06,31858,2020-08-07,18669.0,24616.0
District of Columbia,2020-08-07,5844,2020-08-08,19118.0,3089.0
Puerto Rico,2020-08-07,3586,2020-08-08,19118.0,1807.0
New Mexico,2020-08-07,6208,2020-08-08,19118.0,6630.0
Montana,2020-08-07,2374,2020-08-08,19118.0,2602.0
Maine,2020-08-07,2740,2020-08-08,19118.0,2503.0
Illinois,2020-08-07,47992,2020-08-08,19118.0,38982.0
Ohio,2020-08-07,27644,2020-08-08,19118.0,24368.0
New Jersey,2020-08-07,28679,2020-08-08,19118.0,29076.0
Minnesota,2020-08-07,22029,2020-08-08,19118.0,20936.0
Maryland,2020-08-07,36112,2020-08-08,19118.0,31858.0
North Carolina,2020-08-07,22227,2020-08-08,19118.0,23703.0
New Hampshire,2020-08-07,3094,2020-08-08,19118.0,3018.0
Indiana,2020-08-07,20311,2020-08-08,19118.0,22984.0
Arizona,2020-08-07,12574,2020-08-08,19118.0,12620.0
Nebraska,2020-08-07,4354,2020-08-08,19118.0,6448.0
Virginia,2020-08-07,20795,2020-08-08,19118.0,18719.0
Idaho,2020-08-07,5596,2020-08-08,19118.0,5337.0
Alaska,2020-08-07,6496,2020-08-08,19118.0,5891.0
Tennessee,2020-08-07,23743,2020-08-08,19118.0,29993.0
Georgia,2020-08-07,28206,2020-08-08,19118.0,28099.0
California,2020-08-07,142421,2020-08-08,19118.0,136207.0
Utah,2020-08-07,8136,2020-08-08,19118.0,9691.0
Oregon,2020-08-07,8175,2020-08-08,19118.0,7563.0
Colorado,2020-08-07,10544,2020-08-08,19118.0,12243.0
South Carolina,2020-08-07,12426,2020-08-08,19118.0,12283.0
Iowa,2020-08-07,7746,2020-08-08,19118.0,9106.0
New York,2020-08-07,78062,2020-08-08,19118.0,79685.0
Wisconsin,2020-08-07,21050,2020-08-08,19118.0,24385.0
Washington,2020-08-07,12111,2020-08-08,19118.0,11660.0
Missouri,2020-08-07,21540,2020-08-08,19118.0,19824.0
Wyoming,2020-08-07,1108,2020-08-08,19118.0,905.0
Hawaii,2020-08-07,3975,2020-08-08,19118.0,5537.0
Mississippi,2020-08-07,2150,2020-08-08,19118.0,2688.0
Louisiana,2020-08-07,20240,2020-08-08,19118.0,25006.0
West Virginia,2020-08-07,6694,2020-08-08,19118.0,6183.0
Kentucky,2020-08-07,15002,2020-08-08,19118.0,11678.0
Nevada,2020-08-07,12115,2020-08-08,19118.0,12249.0
Oklahoma,2020-08-07,5514,2020-08-08,19118.0,5514.0
Florida,2020-08-07,82923,2020-08-08,19118.0,97639.0
Connecticut,2020-08-07,4963,2020-08-08,19118.0,2451.0
North Dakota,2020-08-07,6116,2020-08-08,19118.0,5740.0
Rhode Island,2020-08-07,4312,2020-08-08,19118.0,4950.0
Michigan,2020-08-07,35258,2020-08-08,19118.0,35221.0
Texas,2020-08-07,68850,2020-08-08,19118.0,43290.0
Arkansas,2020-08-07,7974,2020-08-08,19118.0,8261.0
Alabama,2020-08-07,15820,2020-08-08,19118.0,18979.0
Kansas,2020-08-07,7232,2020-08-08,19118.0,6968.0
Vermont,2020-08-07,1874,2020-08-08,19118.0,1835.0
Massachusetts,2020-08-07,26448,2020-08-08,19118.0,23492.0
Delaware,2020-08-07,3978,2020-08-08,19118.0,2379.0
Pennsylvania,2020-08-07,30298,2020-08-08,19118.0,30657.0
South Dakota,2020-08-07,1196,2020-08-08,19118.0,1186.0
Illinois,2020-08-08,35705,2020-08-09,19555.0,47992.0
Tennessee,2020-08-08,7460,2020-08-09,19555.0,23743.0
Pennsylvania,2020-08-08,27454,2020-08-09,19555.0,30298.0
South Carolina,2020-08-08,8051,2020-08-09,19555.0,12426.0
Utah,2020-08-08,7853,2020-08-09,19555.0,8136.0
Massachusetts,2020-08-08,18455,2020-08-09,19555.0,26448.0
New Mexico,2020-08-08,7036,2020-08-09,19555.0,6208.0
District of Columbia,2020-08-08,3777,2020-08-09,19555.0,5844.0
Virginia,2020-08-08,17859,2020-08-09,19555.0,20795.0
California,2020-08-08,117810,2020-08-09,19555.0,142421.0
Delaware,2020-08-08,2710,2020-08-09,19555.0,3978.0
Oklahoma,2020-08-08,4880,2020-08-09,19555.0,5514.0
West Virginia,2020-08-08,8011,2020-08-09,19555.0,6694.0
South Dakota,2020-08-08,901,2020-08-09,19555.0,1196.0
Nevada,2020-08-08,8472,2020-08-09,19555.0,12115.0
Kentucky,2020-08-08,9410,2020-08-09,19555.0,15002.0
Hawaii,2020-08-08,2796,2020-08-09,19555.0,3975.0
Minnesota,2020-08-08,19374,2020-08-09,19555.0,22029.0
Iowa,2020-08-08,8542,2020-08-09,19555.0,7746.0
Louisiana,2020-08-08,12272,2020-08-09,19555.0,20240.0
New York,2020-08-08,72006,2020-08-09,19555.0,78062.0
Wisconsin,2020-08-08,15944,2020-08-09,19555.0,21050.0
Colorado,2020-08-08,10863,2020-08-09,19555.0,10544.0
North Carolina,2020-08-08,24360,2020-08-09,19555.0,22227.0
Kansas,2020-08-08,5590,2020-08-09,19555.0,7232.0
Puerto Rico,2020-08-08,6027,2020-08-09,19555.0,3586.0
Arkansas,2020-08-08,6384,2020-08-09,19555.0,7974.0
Maryland,2020-08-08,32005,2020-08-09,19555.0,36112.0
Indiana,2020-08-08,24818,2020-08-09,19555.0,20311.0
Texas,2020-08-08,43510,2020-08-09,19555.0,68850.0
Alaska,2020-08-08,4480,2020-08-09,19555.0,6496.0
North Dakota,2020-08-08,3564,2020-08-09,19555.0,6116.0
Vermont,2020-08-08,1603,2020-08-09,19555.0,1874.0
Wyoming,2020-08-08,828,2020-08-09,19555.0,1108.0
Arizona,2020-08-08,11725,2020-08-09,19555.0,12574.0
Rhode Island,2020-08-08,3174,2020-08-09,19555.0,4312.0
Ohio,2020-08-08,21501,2020-08-09,19555.0,27644.0
Georgia,2020-08-08,14818,2020-08-09,19555.0,28206.0
New Hampshire,2020-08-08,2428,2020-08-09,19555.0,3094.0
Missouri,2020-08-08,19872,2020-08-09,19555.0,21540.0
Idaho,2020-08-08,4047,2020-08-09,19555.0,5596.0
Mississippi,2020-08-08,4061,2020-08-09,19555.0,2150.0
Connecticut,2020-08-08,2824,2020-08-09,19555.0,4963.0
Oregon,2020-08-08,5957,2020-08-09,19555.0,8175.0
New Jersey,2020-08-08,19771,2020-08-09,19555.0,28679.0
Maine,2020-08-08,2410,2020-08-09,19555.0,2740.0
Michigan,2020-08-08,29195,2020-08-09,19555.0,35258.0
Florida,2020-08-08,62810,2020-08-09,19555.0,82923.0
Washington,2020-08-08,10806,2020-08-09,19555.0,12111.0
Montana,2020-08-08,2121,2020-08-09,19555.0,2374.0
Alabama,2020-08-08,12656,2020-08-09,19555.0,15820.0
Nebraska,2020-08-08,2941,2020-08-09,19555.0,4354.0
Oregon,2020-08-09,5482,2020-08-10,15652.0,5957.0
Ohio,2020-08-09,18078,2020-08-10,15652.0,21501.0
Washington,2020-08-09,11390,2020-08-10,15652.0,10806.0
Massachusetts,2020-08-09,15729,2020-08-10,15652.0,18455.0
Louisiana,2020-08-09,10582,2020-08-10,15652.0,12272.0
Maine,2020-08-09,1255,2020-08-10,15652.0,2410.0
Tennessee,2020-08-09,8720,2020-08-10,15652.0,7460.0
California,2020-08-09,99740,2020-08-10,15652.0,117810.0
Arizona,2020-08-09,8203,2020-08-10,15652.0,11725.0
Pennsylvania,2020-08-09,23365,2020-08-10,15652.0,27454.0
Texas,2020-08-09,29580,2020-08-10,15652.0,43510.0
Michigan,2020-08-09,22243,2020-08-10,15652.0,29195.0
Missouri,2020-08-09,10647,2020-08-10,15652.0,19872.0
Virginia,2020-08-09,15302,2020-08-10,15652.0,17859.0
Hawaii,2020-08-09,2504,2020-08-10,15652.0,2796.0
Arkansas,2020-08-09,4135,2020-08-10,15652.0,6384.0
Puerto Rico,2020-08-09,5745,2020-08-10,15652.0,6027.0
Mississippi,2020-08-09,1784,2020-08-10,15652.0,4061.0
West Virginia,2020-08-09,5088,2020-08-10,15652.0,8011.0
Minnesota,2020-08-09,10946,2020-08-10,15652.0,19374.0
South Dakota,2020-08-09,731,2020-08-10,15652.0,901.0
Illinois,2020-08-09,24756,2020-08-10,15652.0,35705.0
Indiana,2020-08-09,13643,2020-08-10,15652.0,24818.0
Connecticut,2020-08-09,4162,2020-08-10,15652.0,2824.0
Oklahoma,2020-08-09,5231,2020-08-10,15652.0,4880.0
Idaho,2020-08-09,2508,2020-08-10,15652.0,4047.0
Nebraska,2020-08-09,4167,2020-08-10,15652.0,2941.0
